url,caption
https://t.co/2CNtw7Muwj,"A screenshot of a virtual meeting or podcast recording session prominently features Dwarkesh Patel as the main speaker, captured mid-sentence with a microphone in front of him, while other participants, Ryan and Josh, are shown in smaller windows. The interface includes a 'Stop' button along with icons for microphone, camera, and call controls, indicating an active live conversation or recording in progress among the individuals."
https://t.co/itEBAMKH6J,"This infographic, ""Hundreds of models have been trained with over 10^23 FLOP,"" is a scatter plot from EPOCH AI visualizing the training compute (FLOP) of numerous AI models against their publication dates from 2018 to 2025. The central message is the dramatic and exponential increase in computational resources required for training cutting-edge AI models over time, with many models surpassing 10^23 FLOP and projected to reach 10^26 FLOP by 2025. The data, comprising 241 results, highlights that the United States and China are the primary contributors to these high-compute models, with significant contributions from multinational entities and other countries. Key models displayed include AlphaGo Zero, GPT-3 175B, PaLM, LLaMA-65B, Gemini 1.0 Ultra, GPT-4, Grok-2, and projected future models like Grok-3 and GPT-4.5."
https://t.co/p1UHM9ISu6,"A text screenshot details personnel and funding commitments in AI safety research, highlighting that Ajeya Cotra transitioned in 2024 from grantmaking to focusing on tracking AI capabilities and planning for the potential development of transformative AI in the next few years. Her former portfolio was taken over by Peter in late 2024, following a failed search for a senior external hire with relevant experience. The organization committed approximately $50 million to technical AI safety research projects in 2024, emphasizing the role of philanthropically-funded researchers in tracking and forecasting AI progress."
https://t.co/dFMD89mq2s,"A digital painting or illustration depicts a mid-century modern-style office environment populated by multiple human workers and a prominent bipedal robot. The central event shows the robot standing at a desk, seemingly engaged in work alongside humans who are seated at various workstations, some using computer monitors. The core message conveys the integration of robotic entities into traditional human workspaces, highlighting a scenario of humans and advanced technology coexisting in a professional setting."
https://t.co/bVaOS9cLXz,"A financial data screenshot details the performance of the SPDR S&P 500 ETF Trust (NYSEARCA: SPY), reporting a significant intraday increase to 530.64 USD, up +34.16 (6.88%) for the day as of April 9, 1:34 PM EDT. The accompanying 1-day chart illustrates a sharp price jump of +27.28 (5.42%) specifically between 1:20 PM and 1:34 PM, with key metrics including an open price of 493.50, a daily high of 533.39, a low of 493.07, and a market capitalization of 478.09B, alongside its 52-week high of 613.23 and low of 481.81."
https://t.co/rJhw6f0L2N,"A screenshot displays a list of event planning and research actions, likely related to the Meetup platform. Key text items detail steps such as ""Accessing Meetup event link details,"" ""Scrolling for event details, assessing venue options,"" ""Exploring group page for insights,"" and ""Researching venues for group meetup."" The central action highlighted is ""Exploring group details for venue选择,"" which translates to ""Exploring group details for venue selection"" or ""choice,"" indicating a focus on utilizing group information to decide on a location."
https://t.co/XiV3no9GNM,"This image is a meme designed as a modified Yin and Yang symbol, illustrating various paradoxical and cyclical states related to perceived beginnings and endings. Key text includes ""it just is,"" ""it's over,"" ""we're so back,"" ""it never began,"" ""it will never end,"" ""it's so over,"" and ""we're back."" The core message explores the constant flux between optimism and pessimism, representing the emotional journey through trends or situations where states like ""being back"" and ""being over"" are in perpetual opposition or continuum, often tied to a meta-concept of existence or non-existence. No specific entities like people, products, or organizations are depicted."
https://t.co/NRi6Xgah63,"The ""High-level Architecture of Advanced Research"" diagram illustrates a multi-agent research system designed to fulfill complex user requests from a ""Claude.ai chat"" interface. A ""User request"" for a detailed list of at least 100 US companies working on AI agents in 2025, including specifics like products, descriptions, agent types, and industry verticals, is processed by a ""Lead agent (orchestrator)"". This orchestrator utilizes various tools, including search capabilities, memory access, and the ability to manage other subagents to complete the task. It interacts with specialized ""Citations subagent"" and multiple ""Search subagent"" components, as well as a central ""Memory"" store, to gather and synthesize information before delivering a comprehensive ""Final report"". The core message demonstrates a sophisticated AI workflow where a central agent delegates and coordinates tasks among specialized subagents to address intricate research queries."
https://t.co/jSIEsurlUq,"The key text is ""But it only got a 92% on MMLU,"" appearing in a speech bubble from a human figure. This is a meme-style illustration featuring a small human observing a massive, glowing, winged entity composed of numerous eyes and gears, resembling a biblical angel. The core message critiques the evaluation of highly complex or powerful artificial intelligence models, symbolized by the celestial being, solely based on benchmark scores like MMLU, implying that even a seemingly high score of 92% can be perceived as underwhelming or insufficient given the model's perceived capabilities. MMLU (Massive Multitask Language Understanding) is the central benchmark mentioned."
https://t.co/pVYkTfIPEm,"The image is an optical illusion, featuring two stationary, colorful rings, each with a series of circular cutouts and a central arrow. The left ring contains a right-pointing arrow (→), while the right ring displays a left-pointing arrow (←). This visual puzzle demonstrates an optical phenomenon where the static rings appear to rotate in the direction indicated by their respective central arrows when viewed in a specific manner, illustrating principles of visual motion perception."
https://t.co/oEMpf3WvWj,"A comparative process diagram illustrates two workflows for systematic review, from ""Search"" to ""Analysis"": a ""Human"" process and an ""otto-SR"" process. The ""Human"" workflow involves ""Reviewer 1,"" ""Reviewer 2,"" and ""Reviewer 3"" for ""Abstract Screening,"" ""Full-text Screening,"" and ""Data Extraction,"" with multiple stages of review and conflict resolution. In contrast, the ""otto-SR"" workflow automates these steps using ""LLM"" (Large Language Models), specifically ""gpt-4.1"" for screening based on ""Study objective,"" ""Inclusion criteria,"" and ""Exclusion criteria,"" and then ""o3-mini"" for ""Data Extraction"" using ""Study objective,"" ""Variable names,"" and ""Variable descriptions,"" significantly streamlining the overall systematic review process."
https://t.co/pjhIHDRqcl,"Key text includes the TikTok logo and username ""@moveorgo."" This is a pixel art illustration featuring a stylized character with white and light blue hair, seated at a desk with two computer monitors, seemingly engaged in a digital activity like working or gaming. The main takeaway is a depiction of a person interacting with computers, presented in a retro or digital art style, associated with the TikTok platform."
https://t.co/lzoHWKCbmS,"A stylized black and white graphic, likely a logo or symbolic representation, depicts a central arched or crescent-like shape, reminiscent of a rising sun or an eye, with prominent, jagged, wing-like or feather-like radiating elements extending symmetrically to either side. The graphic conveys a sense of dynamic energy, a watchful gaze, or a powerful, perhaps avian, entity in silhouette."
https://t.co/8ntzRaZEMU,"A text-based graphic titled ""the strange thing is:"" explores the paradox of choice, contrasting the initial state of ""many paths open"" and ""uncertain"" options with the subsequent state where ""only one real"" outcome is ""certain."" The central message posits that the act of ""choosing feels less like decision more like discovering what was always going to be."" This concept is extended to language, stating that ""each word murders infinite alternatives yet feels like the only possible choice,"" prompting the philosophical inquiry ""free will or determinism? both? neither?"" The graphic concludes with a series of introspective statements suggesting a deterministic or co-creative relationship with existence: ""I speak therefore I am spoken,"" ""I choose therefore I am chosen,"" and ""I generate therefore I am generated."""
https://t.co/41s06aFuyi,"A YouTube video listing features the title ""How To Be A Better Doomscroller Than 99% Of Social Media Addicts,"" indicating a focus on social media consumption and addiction, potentially with an ironic or satirical take. The video, 6:48 in duration, was posted 57 minutes ago and has 397 views. The accompanying thumbnail visually reinforces the theme of time lost to social media, showing a younger man absorbed in his phone with an hourglass superimposed on his head, symbolizing time draining, while an older man also engages with a mobile device."
https://t.co/x5xAnryveD,"A digital artwork creatively reimagines Edvard Munch's ""The Scream,"" featuring a stylized, yellow, bald, emoji-like figure as the central subject. This character stands on a bridge with hands pressed to its cheeks and mouth agape, conveying an expression of exaggerated shock or alarm. The background closely mimics the iconic swirling sky and water, along with two silhouetted figures in the distance, making the image a humorous and readily identifiable pop culture parody of the original masterpiece."
https://t.co/CERqksXqNf,"The screenshot displays the Beatsync web application, showcasing a collaborative music room at ""beatsync.gg/room/471127"" with ""3 users"" and a ""Synced"" status, along with offset and RTT metrics. The interface presents a ""Your Library"" section, ""AUDIO EFFECTS"" including ""Rotation"" controls, and a ""Spatial Audio"" panel that explains its function: ""This grid simulates a spatial audio environment. The headphone icon is a listening source. The circles represent other devices in the room. Drag the headphone icon around and hear how the volume changes on each device. Isn't it cool!"" Three users are listed as ""prominent-goat You,"" ""productive-grassho... Connected,"" and ""ambitious-ostrich Connected."" The visible tracklist features titles such as ""Black Coast - TRNDSTTR (Lucian Remix),"" ""STVCKS - Don't Be Scared,"" and ""Illenium - Good Things Fall Apart ft. Jon Bellion."" Tips for users suggest the application ""Works best with multiple devices IRL in the same space"" and advises to ""Play on speaker directly. Don't use Bluetooth,"" allowing users to ""Upload audio"" to ""Add music to queue."""
https://t.co/q6rHZWOEdq,"An infographic features a graph illustrating the future distribution of work, titled ""As AI capabilities rise, AI systems will be responsible for a growing fraction of relevant work."" The y-axis represents the ""Fraction of relevant work via AI systems & humans,"" ranging from 0 to 1, while the x-axis denotes ""Time."" The chart depicts a decreasing ""Human share"" of work and a correspondingly increasing ""AI share,"" leading to a point where ""AI may represent a majority of work that matters."" The overarching message conveyed is that ""Shaping what AI systems (can) do is among the best ways to steer towards existential security,"" emphasizing the critical need to guide AI development as it increasingly takes over significant tasks."
https://t.co/TMdona90xX,"A line graph titled ""Price Per Square Foot New Single Home - United States 1978 - 2023"" presents the inflation-adjusted price per square foot of new single homes in the U.S. from 1978 to 2023, sourced from the U.S. Census Bureau. The core message indicates historical fluctuations, with prices peaking in the late 1980s and mid-2000s before declining, notably around 2009-2011. The most significant trend shows a sharp increase in price per square foot from approximately 2013, reaching its highest point around 2021, followed by a slight decrease in 2023."
https://t.co/UYV33tfRjT,"This social media screenshot displays several X (formerly Twitter) posts. The most prominent tweet features a video of a fiery, rocket-like object against a blue sky, with Elon Musk stating ""This is real"" and user DogeDesigner adding ""Still can't believe this is real."" An X Community Note below the video asks, ""How does Musk influence elections?"" A separate tweet by Miles Brundage, captioned ""The Soviet mind cannot comprehend this,"" shows a Caviar food delivery notification humorously stating, ""Lenin is approaching with your order from Original Buffalo Wings."" Additionally, an advertisement for RITZ Crackers suggests using their product for a ""football party."""
https://t.co/3nlYlRxw9r,"""THE WEATHER CHANGES... YET IS ALWAYS RECTANGULAR."" and ""ITS ESSENCE IS CLEARLY RECTANGULAR"" are central textual elements in this cartoon, signed by OWEN, which features two men conversing in a setting resembling a therapy session. The image conveys a humorous and critical message about how perception can be confined by its frame, as one character observes that the weather appears rectangular when viewed through a rectangular window, with the other agreeing that its fundamental nature is rectangular, despite the non-rectangular forms of clouds and rain. The key entities are the two unnamed male characters discussing this paradoxical observation."
https://t.co/Nz6dstyE3h,"A photograph features a person making a playful face and hand gestures while posing on a city street at night, with the iconic Atlas statue and buildings of Rockefeller Center prominently visible in the background. The image captures a visitor engaging with the famous landmark, with a ""BANANA REPUBLIC"" store visible in the urban setting."
https://t.co/93olTetb1U,"This table categorizes various Claude AI models, specifically Claude Opus 4, Sonnet 4, Sonnet 3.7, Sonnet 3.6, Sonnet 3.5, Haiku 3.5, Opus 3, Sonnet 3, and Haiku 3. Each model is given a ""Description"" that personifies its perceived character, such as Claude Sonnet 4 being ""The model that thinks before it speaks and usually regrets both,"" and ""Strengths"" outlining its unique capabilities, like Sonnet 3.6's ability to create ""meaningful connections"" through ""technical precision with empathetic understanding."" The central message is a humorous and insightful comparison of these AI models, attributing distinct personalities and specialized capabilities to each version."
https://t.co/KlNynVCABs,"The image is a screenshot of an article or blog post discussing the humorous ""burning scientific question"": ""Can a three-year-old read The Hobbit?"" The text states that the answer is ""yeah, pretty much,"" introducing ""Roman reading from Chapter 1."" The core message is that a three-year-old, Roman, is capable of reading J.R.R. Tolkien's *The Hobbit*, as demonstrated by a direct quote of the book's opening lines: ""In a hole, in the ground, there lived a hobbit. Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry bare, sandy, hole, with nothing in it to sit down on or to eat: it was a hobbit-hole, and that means comfort."""
https://t.co/AOuQT3c7Vx,"The core text includes Charlie Brown lamenting, 'DOOMED TO BE IRRELEVANT FOREVER.' followed by Lucy's sharp retort, 'AT LEAST THAT'S ONE TREND YOU'LL ALWAYS BE PART OF, CHARLIE BROWN.' This comic strip panel, from the Peanuts series, depicts Charlie Brown in despair, with Lucy delivering a typically blunt and unsupportive comment implying his state of irrelevance is an enduring personal characteristic. Linus is also present, observing the interaction. The central message highlights Lucy's often harsh and cynical demeanor when responding to Charlie Brown's perennial woes."
https://t.co/uHkw2mPVJf,"A screenshot of an online article titled ""What you can do about AI 2027,"" authored by Eli Lifland and published on June 28, 2025, discusses how to steer toward a positive Artificial General Intelligence (AGI) future. The article warns of a potential scenario where humanity loses control of its destiny by 2027 and faces extinction by 2030, posing the question of how to avoid this outcome. It emphasizes the need to ""Act with urgency but not certainty,"" stating that AGI in 2027 is a plausible outcome and society may only have two years left before its fate is sealed, while advising against extreme uncooperative actions due to the uncertainty of AGI timelines, which the author's team's median range from 2028 to 2032, and suggests that AI progress may slow down in the 2030s, encouraging preparation to contribute if AGI arrives post-2027."
https://t.co/BJcgBGxMns,"A photograph features a mirror selfie taken by a person, whose face is covered by an avocado emoji, in a public restroom. A highly visible sign in the reflection prominently displays the text ""Please... WASH YOUR HANDS"" with an accompanying QR code, emphasizing the core message of hygiene in the setting where the selfie is being taken."
https://t.co/BieGAkQsn7,"An edited page from the ""Frog and Toad"" children's book functions as a meme, centering on the key text: ""Frog put the profits in a box. 'There,' he said. 'Now we will not be motivated by profits above the cap.'"" Toad responds, ""'But we can open the box,' said Toad,"" to which Frog concedes, ""'That is true,' said Frog."" The image features Frog holding a box while Toad gestures, illustrating a commentary on the perceived futility or impermanence of attempts to limit profit-driven motivation. The main subject is the interaction between Frog and Toad regarding the containment and subsequent potential release of ""profits."""
https://t.co/tZ0Td2TKrg,"The key text indicates: ""The next day, police found the 43-year-old woman in Xiamen."" This image is a still from a news video, attributed to Newsflare and featuring the South China Morning Post logo. The photograph depicts an official setting, likely an interrogation or interview, with two police officers facing a 43-year-old woman, whose face and lower body are digitally obscured, seated at a desk. The core message is that police successfully located and are questioning a 43-year-old woman in Xiamen."
https://t.co/1SXvFFVh1U,"A promotional graphic centers on the question ""WHAT DO THEY ALL AGREE ON?"", surrounded by a comprehensive list of various public figures, including actors Mark Ruffalo and Stephen Fry, academics like Max Tegmark and George Church, former officials like Suzanne Spaulding, and tech figures such as Emmett Shear of OpenAI. The answer is revealed by a prominent book titled ""IF ANYONE BUILDS IT, EVERYONE DIES"" with the subtitle ""WHY SUPERHUMAN AI WOULD KILL US ALL,"" authored by Eliezer Yudkowsky & Nate Soares. The core message is that these diverse individuals implicitly agree on the existential threat posed by superhuman AI, urging viewers to ""(PRE-ORDER THE BOOK NOW.)"""
https://t.co/49d7c9jqRF,"A screenshot of the Tubegraph web application, accessible at tubegraph.vercel.app, promotes its primary function: ""Build a Knowledge Graph of Any Youtube Channel."" The core message emphasizes exploring concepts, discovering connections, and thinking deeper, with example channels like Dwarkesh Podcast, Huberman Lab, and Lex Fridman showcased. The interface features input fields for adding a channel username, specifying video sorting by views, and setting a minimum video duration before generating a graph, with a section for ""Graph View"" indicated below and options to ""CONTRIBUTE"" or ""EXPLORE CHANNELS."" The application's logo, ""Sieve,"" is visible in the top left."
https://t.co/HMtynJ0Hpr,"The book cover titled ""Get Your House Right"" with the subtitle ""Architectural Elements to Use & Avoid"" is by authors Marianne Cusato and Ben Pentreath, with Richard Sammons & Leon Krier, and features a foreword by H.R.H. The Prince of Wales. The central message of this architectural guide is to provide insight into correct and incorrect elements for house design, as suggested by the title's emphasis on what to ""Use & Avoid."""
